timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1597275000,Aug 12 2020 - 11:30pm,complete,N/A,Atlético GO,Flamengo,Luiz Flavio De Oliveira,2,0.00,0.00,1.42,1.79,3,0,3,2,2,0,"15,32,61","",11,5,1,0,1,1,0,1,0,2,12,8,6,4,6,4,15,18,35,65,0.00,0.00,1.63,1.43,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,8.25,5.05,1.34,1.21,1.67,2.70,4.90,2.00,1.74,Estádio Olímpico Pedro Ludovico Teixeira (Goiânia- Goiás)
1597278600,Aug 13 2020 - 12:30am,complete,N/A,Fluminense,Palmeiras,Rafael Traci,2,0.00,0.00,2.00,1.21,1,1,2,2,1,1,"39","15",3,3,3,0,3,0,1,2,1,2,9,8,2,2,7,6,17,32,51,49,0.00,0.00,1.14,1.03,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.45,3.40,1.83,1.44,2.35,4.50,9.00,2.15,1.65,Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro- Rio de Janeiro)
1597278600,Aug 13 2020 - 12:30am,complete,N/A,Ceará,Grêmio,Caio Max Augusto Vieira,2,0.00,0.00,1.37,1.21,1,1,2,1,1,0,"44","71",1,7,3,0,1,0,0,3,0,1,12,16,7,9,5,7,16,11,42,58,0.00,0.00,1.60,2.15,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.55,3.00,2.95,1.49,2.50,4.95,10.00,2.10,1.67,Estádio Governador Plácido Aderaldo Castelo (Fortaleza- Ceará)
1597356900,Aug 13 2020 - 10:15pm,complete,N/A,São Paulo,Fortaleza,Leandro Pedro Vuaden,2,0.00,0.00,1.95,0.58,1,0,1,1,1,0,"43","",5,7,1,0,2,0,0,1,1,1,16,12,4,3,12,9,16,18,52,48,0.00,0.00,1.54,1.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.54,3.80,6.50,1.38,2.15,4.00,7.75,2.15,1.65,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
1597357800,Aug 13 2020 - 10:30pm,complete,0,Internacional,Santos,Marcelo de Lima Henrique,2,0.00,0.00,2.16,1.05,2,0,2,0,0,0,"57,88","",9,4,2,0,3,0,0,2,0,3,26,6,9,2,17,4,27,14,58,42,0.00,0.00,2.78,0.77,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.80,3.25,4.95,1.45,2.40,4.60,9.25,2.15,1.65,Estádio José Pinheiro Borda (Porto Alegre- Rio Grande do Sul)
1597359600,Aug 13 2020 - 11:00pm,complete,N/A,Vasco da Gama,Sport Recife,Rodolpho Toski Marques,2,0.00,0.00,1.37,0.84,2,0,2,2,2,0,"9,32","",5,8,2,0,3,1,1,1,1,3,15,15,8,3,7,12,29,16,45,55,0.00,0.00,1.68,1.52,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,3.05,4.10,1.51,2.60,5.15,10.50,2.20,1.62,Estádio Club de Regatas Vasco da Gama (Rio de Janeiro- Rio de Janeiro)
1597528800,Aug 15 2020 - 10:00pm,complete,N/A,Grêmio,Corinthians,Bruno Arleu de Araujo,3,3.00,0.00,1.89,1.05,0,0,0,0,0,0,"","",7,5,2,0,3,0,1,1,1,2,26,5,8,0,18,5,16,13,47,53,1.79,1.03,2.89,0.53,3.00,50,50,50,50,50,50,100,50,50,10.00,3.00,1.74,3.30,5.35,1.50,2.55,5.05,10.25,2.30,1.57,Arena do Grêmio (Porto Alegre- Rio Grande do Sul)
1597530600,Aug 15 2020 - 10:30pm,complete,N/A,Coritiba,Flamengo,Rodrigo D'Alonso Ferreira,3,0.00,0.00,0.95,1.79,0,1,1,1,0,1,"","28",5,5,5,1,3,0,2,4,0,3,9,20,4,9,5,11,21,13,33,67,0.49,1.43,1.04,2.24,2.00,0,50,50,0,0,50,50,0,100,7.00,6.00,5.70,3.85,1.59,1.29,1.91,3.35,6.45,1.95,1.80,Estádio Major Antônio Couto Pereira (Curitiba- Paraná)
1597537800,Aug 16 2020 - 12:30am,complete,N/A,Palmeiras,Goiás,Paulo Roberto Alves Júnior,3,0.00,0.00,1.84,0.74,1,1,2,2,1,1,"18","40",6,2,1,0,3,0,0,1,1,2,9,7,4,5,5,2,11,16,66,34,0.00,0.00,1.66,1.28,1.50,50,50,50,0,0,50,50,0,50,3.00,3.00,1.21,6.25,14.00,1.18,1.65,2.50,4.33,2.25,1.57,Allianz Parque (São Paulo- São Paulo)
1597586400,Aug 16 2020 - 2:00pm,complete,N/A,Atlético Mineiro,Ceará,Savio Pereira Sampaio,3,3.00,0.00,2.42,1.37,2,0,2,0,0,0,"73,90'2","",4,0,2,0,4,0,1,1,2,2,12,12,7,2,5,10,12,13,59,41,3.10,1.04,1.61,1.19,5.00,100,100,100,100,100,100,100,50,100,12.00,3.00,1.48,4.35,6.25,1.34,2.05,3.70,7.00,2.15,1.62,Estádio Governador Magalhães Pinto (Belo Horizonte- Minas Gerais)
1597604400,Aug 16 2020 - 7:00pm,complete,N/A,Vasco da Gama,São Paulo,Wilton Pereira Sampaio,3,3.00,0.00,1.37,1.53,2,1,3,0,0,0,"62,75","90'7",3,5,2,0,5,0,0,2,3,2,8,15,4,7,4,8,15,16,40,60,1.68,0.00,1.02,1.83,1.00,0,50,0,0,0,50,50,0,0,5.00,2.00,3.15,3.40,2.20,1.42,2.30,4.40,8.75,2.00,1.71,Estádio Club de Regatas Vasco da Gama (Rio de Janeiro- Rio de Janeiro)
1597604400,Aug 16 2020 - 7:00pm,complete,N/A,Bahia,Bragantino,Felipe Fernandes de Lima,3,3.00,1.00,1.53,0.95,2,1,3,1,1,0,"26,90'3","77",3,7,1,0,1,0,0,1,0,1,15,20,8,5,7,15,17,16,42,58,1.40,1.95,1.73,2.20,1.50,50,50,0,0,0,0,50,50,50,5.00,1.00,2.40,3.20,2.95,1.48,2.45,4.80,9.75,2.10,1.69,Estádio Governador Roberto Santos (Salvador de Bahia- Bahia)
1597611600,Aug 16 2020 - 9:00pm,complete,N/A,Fluminense,Internacional,Raphael Claus,3,1.00,3.00,2.00,1.53,2,1,3,2,1,1,"39,77","28",1,4,2,0,2,0,1,1,0,2,10,11,7,4,3,7,14,21,43,57,1.14,1.55,1.37,1.26,1.50,50,50,0,0,0,50,50,0,50,9.00,7.00,3.80,3.05,2.10,1.48,2.45,4.80,9.75,2.10,1.67,Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro- Rio de Janeiro)
