timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1523732400,Apr 14 2018 - 7:00pm,complete,N/A,Cruzeiro,Grêmio,Rodolpho Toski Marques,1,0.00,0.00,1.95,1.32,0,1,1,0,0,0,"","55",7,4,3,0,1,1,0,3,0,2,11,5,5,3,6,2,19,13,42,58,0.00,0.00,1.52,0.97,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.31,3.28,3.47,1.38,2.34,2.36,9.00,1.91,1.80,Estádio Governador Magalhães Pinto
1523743200,Apr 14 2018 - 10:00pm,complete,13142,Vitória,Flamengo,Wagner Reway,1,0.00,0.00,1.37,1.47,2,2,4,2,1,1,"13,76","1,72",4,5,3,0,2,1,1,2,2,1,17,11,7,6,10,5,24,10,66,34,0.00,0.00,2.19,1.49,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.20,3.41,2.38,1.28,2.06,1.01,6.60,1.73,2.00,Estádio Manoel Barradas
1523750400,Apr 15 2018 - 12:00am,complete,N/A,Santos,Ceará,Rodrigo D'Alonso Ferreira,1,0.00,0.00,1.74,0.79,2,0,2,1,1,0,"42,50","",4,2,0,0,1,0,0,0,1,0,24,10,4,3,20,7,7,5,53,47,0.00,0.00,2.39,1.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.56,4.25,6.74,1.31,2.07,3.62,6.80,2.00,1.73,Estádio Municipal Paulo Machado de Carvalho (São Paulo- São Paulo)
1523800800,Apr 15 2018 - 2:00pm,complete,N/A,América Mineiro,Sport Recife,Savio Pereira Sampaio,1,0.00,0.00,1.63,0.63,3,0,3,3,3,0,"1,38,41","",2,6,1,0,3,0,0,1,2,1,13,15,5,6,8,9,10,12,39,61,0.00,0.00,1.62,2.03,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.11,3.32,3.99,1.39,2.20,4.15,0.00,2.05,1.77,Estádio Raimundo Sampaio
1523818800,Apr 15 2018 - 7:00pm,complete,N/A,Vasco da Gama,Atlético Mineiro,André Luiz de Freitas Castro,1,0.00,0.00,1.68,1.00,2,1,3,1,0,1,"87,90'9","13",9,3,4,0,3,0,2,2,0,3,19,12,9,7,10,5,11,18,66,34,0.00,0.00,2.52,1.50,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.65,3.15,2.70,1.32,2.00,3.60,7.50,1.87,1.95,Estádio Club de Regatas Vasco da Gama
1523818800,Apr 15 2018 - 7:00pm,complete,N/A,Corinthians,Fluminense,Anderson Daronco,1,0.00,0.00,1.84,0.68,2,1,3,1,1,0,"45'1,86","48",6,2,0,0,0,0,0,0,0,0,13,15,3,5,10,10,14,13,61,39,0.00,0.00,1.68,1.75,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.71,3.71,5.80,1.43,2.30,4.35,9.30,2.40,1.59,Arena Corinthians
1523818800,Apr 15 2018 - 7:00pm,complete,N/A,Internacional,Bahia,Eduardo Tomaz De Aquino Valadão,1,0.00,0.00,2.42,0.58,2,0,2,1,1,0,"38,61","",4,3,2,0,0,0,0,2,0,0,14,12,5,3,9,9,16,18,45,55,0.00,0.00,1.74,1.58,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.71,3.71,5.80,1.42,2.25,4.30,8.10,2.25,1.65,Estádio José Pinheiro Borda
1523829600,Apr 15 2018 - 10:00pm,complete,N/A,Atlético PR,Chapecoense,Dewson Fernando Freitas da Silva,1,0.00,0.00,2.32,0.47,5,1,6,0,0,0,"52,58,68,88,90'3","48",3,9,1,0,3,0,0,1,2,1,15,14,10,5,5,9,10,16,69,31,0.00,0.00,2.08,1.65,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.92,3.41,4.75,1.43,2.35,4.45,9.10,2.20,1.67,Estádio Joaquim Américo Guimarães
1523919600,Apr 16 2018 - 11:00pm,complete,N/A,Botafogo,Palmeiras,Ricardo Marques Ribeiro,1,0.00,0.00,1.95,1.58,1,1,2,0,0,0,"82","54",8,3,1,0,4,0,0,1,1,3,15,8,6,5,9,3,8,23,46,54,0.00,0.00,1.94,1.40,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.14,3.32,2.44,1.39,2.20,4.15,9.00,2.05,1.77,Estádio Nilton Santos
1523919600,Apr 16 2018 - 11:00pm,complete,N/A,São Paulo,Paraná,Braulio da Silva Machado,1,0.00,0.00,2.00,0.21,1,0,1,1,1,0,"37","",7,7,4,0,2,0,1,3,0,2,12,7,7,2,5,5,20,15,51,49,0.00,0.00,1.89,1.13,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.48,4.41,7.84,1.33,2.05,3.65,7.30,2.55,1.51,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
