timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1494702000,May 13 2017 - 7:00pm,complete,50220,Flamengo,Atlético Mineiro,N/A,1,0.00,0.00,1.89,1.53,1,1,2,1,1,0,"24","59",4,6,2,0,3,0,0,2,1,2,11,12,3,2,8,10,7,11,48,52,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.32,3.39,3.34,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro- Rio de Janeiro)
1494712800,May 13 2017 - 10:00pm,complete,31470,Corinthians,Chapecoense,N/A,1,0.00,0.00,2.16,1.26,1,1,2,1,1,0,"22","56",1,7,2,0,2,0,1,1,0,2,6,13,3,3,3,10,10,13,60,40,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.53,4.13,7.69,0.00,0.00,0.00,0.00,0.00,0.00,Arena Corinthians
1494770400,May 14 2017 - 2:00pm,complete,11835,Fluminense,Santos,N/A,1,0.00,0.00,1.42,1.21,3,2,5,3,2,1,"4,45'3,58","39,87",5,8,1,0,5,0,0,1,1,4,9,17,7,7,2,10,15,17,44,56,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.33,3.39,3.32,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro- Rio de Janeiro)
1494788400,May 14 2017 - 7:00pm,complete,33425,Palmeiras,Vasco da Gama,N/A,1,0.00,0.00,2.05,1.32,4,0,4,2,2,0,"6,41,46,80","",3,2,0,0,2,0,0,0,0,2,15,15,11,6,4,9,17,14,54,46,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.55,4.02,7.55,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Parque
1494788400,May 14 2017 - 7:00pm,complete,11416,Cruzeiro,São Paulo,N/A,1,0.00,0.00,1.79,0.79,1,0,1,0,0,0,"48","",5,5,0,0,1,0,0,0,0,1,8,15,5,4,3,11,10,12,43,57,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.13,3.36,3.87,0.00,0.00,0.00,0.00,0.00,0.00,Estádio Governador Magalhães Pinto
1494788400,May 14 2017 - 7:00pm,complete,8127,Bahia,Atlético PR,N/A,1,0.00,0.00,1.79,1.16,6,2,8,7,5,2,"33,40,42,44,45'2,72","15,38",14,3,0,0,1,1,0,0,0,2,24,8,12,5,12,3,11,11,51,49,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.01,3.42,4.26,0.00,0.00,0.00,0.00,0.00,0.00,Arena Fonte Nova
1494788400,May 14 2017 - 7:00pm,complete,3104,Ponte Preta,Sport Recife,N/A,1,0.00,0.00,1.58,0.89,4,0,4,2,2,0,"40,45,73,90'2","",4,2,0,0,2,0,0,0,2,0,13,3,7,0,6,3,12,17,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.92,3.48,4.64,0.00,0.00,0.00,0.00,0.00,0.00,Estádio Moisés Lucarelli
1494788400,May 14 2017 - 7:00pm,complete,4666,Avaí,Vitória,N/A,1,0.00,0.00,1.26,1.53,0,0,0,0,0,0,"","",7,4,0,0,2,0,0,0,0,2,15,13,4,2,11,11,6,15,40,60,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.38,3.28,3.33,0.00,0.00,0.00,0.00,0.00,0.00,Estádio Aderbal Ramos da Silva
1494799200,May 14 2017 - 10:00pm,complete,18551,Grêmio,Botafogo,N/A,1,0.00,0.00,1.79,1.21,2,0,2,1,1,0,"45'1,54","",6,4,2,0,5,0,0,2,1,4,16,6,8,0,8,6,13,19,52,48,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,3.40,4.32,0.00,0.00,0.00,0.00,0.00,0.00,Arena do Grêmio
1494889200,May 15 2017 - 11:00pm,complete,10631,Coritiba,Atlético GO,N/A,1,0.00,0.00,1.37,1.00,4,1,5,2,2,0,"32,35,66,71","63",6,6,1,0,2,0,1,0,0,2,18,17,8,9,10,8,17,13,59,41,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.83,3.64,4.86,0.00,0.00,0.00,0.00,0.00,0.00,Estádio Major Antônio Couto Pereira
1495306800,May 20 2017 - 7:00pm,complete,5921,Santos,Coritiba,N/A,2,0.00,0.00,2.11,0.89,1,0,1,1,1,0,"8","",3,4,6,0,4,0,2,4,2,2,10,22,4,11,6,11,22,17,41,59,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.83,3.57,5.06,0.00,0.00,0.00,0.00,0.00,0.00,Estádio Urbano Caldeira
1495317600,May 20 2017 - 10:00pm,complete,10144,Atlético GO,Flamengo,N/A,2,0.00,0.00,0.89,1.05,0,3,3,1,0,1,"","41,51,65",4,7,2,0,1,0,0,2,1,0,7,15,0,9,7,6,12,13,39,61,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.70,3.85,5.60,0.00,0.00,0.00,0.00,0.00,0.00,Estádio do Governo do Estado de Goiás (Serra Dourada) (Goiânia- Goiás)
1495317600,May 20 2017 - 10:00pm,complete,10323,Chapecoense,Palmeiras,N/A,2,0.00,0.00,1.58,1.26,1,0,1,0,0,0,"73","",3,4,1,0,1,0,0,1,0,1,9,6,4,2,5,4,16,11,41,59,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.46,3.36,2.28,0.00,0.00,0.00,0.00,0.00,0.00,Arena Condá
1495375200,May 21 2017 - 2:00pm,complete,19030,Vasco da Gama,Bahia,N/A,2,0.00,0.00,1.63,0.84,2,1,3,0,0,0,"54,75","83",10,5,4,0,2,1,2,2,1,2,11,4,11,4,0,0,14,22,60,40,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.15,3.48,3.67,0.00,0.00,0.00,0.00,0.00,0.00,Estádio Club de Regatas Vasco da Gama
1495393200,May 21 2017 - 7:00pm,complete,16145,Atlético Mineiro,Fluminense,N/A,2,0.00,0.00,1.32,1.05,1,2,3,3,1,2,"40","37,39",12,5,0,0,6,0,0,0,2,4,18,14,4,6,14,8,17,23,58,42,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.70,3.85,5.60,0.00,0.00,0.00,0.00,0.00,0.00,Estádio Raimundo Sampaio
1495393200,May 21 2017 - 7:00pm,complete,17244,Atlético PR,Grêmio,N/A,2,0.00,0.00,1.53,1.47,0,2,2,0,0,0,"","46,59",5,3,2,0,4,1,2,0,2,3,19,7,2,5,17,2,11,16,64,36,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.74,3.25,2.84,0.00,0.00,0.00,0.00,0.00,0.00,Estádio Joaquim Américo Guimarães
1495393200,May 21 2017 - 7:00pm,complete,16515,Vitória,Corinthians,N/A,2,0.00,0.00,0.74,1.63,0,1,1,0,0,0,"","75",3,4,0,0,1,0,0,0,0,1,14,8,4,5,10,3,9,6,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.01,3.23,2.61,0.00,0.00,0.00,0.00,0.00,0.00,Arena Fonte Nova
1495400400,May 21 2017 - 9:00pm,complete,9160,Botafogo,Ponte Preta,N/A,2,0.00,0.00,1.58,0.47,2,0,2,1,1,0,"21,65","",1,6,1,0,0,0,0,1,0,0,9,11,6,4,3,7,15,12,41,59,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.14,3.36,3.84,0.00,0.00,0.00,0.00,0.00,0.00,Estádio Nilton Santos
1495404000,May 21 2017 - 10:00pm,complete,3484,Sport Recife,Cruzeiro,N/A,2,0.00,0.00,1.47,1.21,1,1,2,2,1,1,"34","20",5,7,3,0,3,0,1,2,2,1,13,13,6,6,7,7,20,13,49,51,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.10,3.25,2.53,0.00,0.00,0.00,0.00,0.00,0.00,Estádio Adelmar da Costa Carvalho
